"Source_ID","PDF","Taxon_group","n_species","logitMSA_loss_pred","logitMSA_loss_pred_lwr","logitMSA_loss_pred_med","logitMSA_loss_pred_mea","logitMSA_loss_pred_upr","MSA_loss_pred","MSA_loss_pred_lwr","MSA_loss_pred_med","MSA_loss_pred_mea","MSA_loss_pred_upr"
0,0.96,"Invertebrates",1,2.65327945997314,2.23326094009077,2.86636150108207,2.86881496838487,3.53418490360582,NA,0.96,NA,NA,0.971644938662061
0,0.97,"Invertebrates",1,2.69506970537638,2.2681278985049,2.91257024651378,2.9142857445375,3.58889944274142,NA,0.97,NA,NA,0.973114102272543
0,0.98,"Invertebrates",1,2.73685995077963,2.30299485691902,2.95861020055839,2.95975652069014,3.64361398187702,NA,NA,NA,NA,NA
0,0.99,"Invertebrates",1,2.77865019618288,2.33786181533315,3.00499485156094,3.00522729684277,3.69832852101262,NA,NA,NA,NA,NA
0,1,"Invertebrates",1,2.82044044158613,2.37272877374727,3.05153297553415,3.0506980729954,3.75304306014822,NA,NA,NA,NA,NA
0,0,"Plants",1,-1.83490370307466,-1.73902158441965,-1.2282958362021,-1.21728362926832,-0.660038533109738,0.137655138244832,0.149437254136915,0.22647983342709,0.228414834609435,0.340730955673138
0,0.01,"Plants",1,-1.78629374108922,-1.68402370456608,-1.18636107496891,-1.17731061706875,-0.626855119411722,0.143527723024226,0.156563398919576,0.233910386231068,0.235536098955809,0.348223971479607
0,0.02,"Plants",1,-1.73768377910377,-1.6292547259653,-1.14366576351348,-1.13733760486919,-0.594125526735704,0.149607376659433,0.163932481874397,0.24164795830254,0.242809515239775,0.355688827779139
0,0.03,"Plants",1,-1.68907381711833,-1.58816293134889,-1.09998402515157,-1.09736459266962,-0.563115553163541,0.155897681018307,0.169642516623455,0.249742887622276,0.250234015964554,0.362826887749448
0,0.04,"Plants",1,-1.64046385513288,-1.54774341006129,-1.05847511729517,-1.05739158047005,-0.528467832591877,0.162401955617374,0.175412428858019,0.25760096958914,0.257808242527622,0.37087431259489
0,0.05,"Plants",1,-1.59185389314744,-1.5061276282101,-1.01670865751883,-1.01741856827048,-0.495572934821765,0.169123227005805,0.181513387650456,0.265669009775043,0.265530537046949,0.378581608179214
0,0.06,"Plants",1,-1.54324393116199,-1.46449883496277,-0.977468401719924,-0.977445556070916,-0.462797599608769,0.176064197365427,0.187780204319067,0.273394396800857,0.273398935110255,0.386322365668651
0,0.07,"Plants",1,-1.49463396917654,-1.40633879473059,-0.938444064734591,-0.937472543871348,-0.431120358333696,0.183227212510993,0.19681216684835,0.281214741373412,0.281411159544473,0.393858832100986
0,0.08,"Plants",1,-1.4460240071911,-1.36212687312627,-0.900232897202774,-0.897499531671781,-0.397073910834122,0.190614229501219,0.203894847110936,0.28900263927971,0.289564615300168,0.402015566820959
0,0.09,"Plants",1,-1.39741404520565,-1.3220044204882,-0.860073159468192,-0.857526519472213,-0.362050572750032,0.19822678409756,0.210485003442883,0.297324060772302,0.297856385542137,0.410463270891826
0,0.1,"Plants",1,-1.34880408322021,-1.28024409500065,-0.82046548599153,-0.817553507272645,-0.327330141392407,0.206065958333736,0.21750867607215,0.305664859070703,0.306283229032539,0.41889038233204
0,0.11,"Plants",1,-1.30019412123476,-1.2383257498161,-0.781720950305171,-0.777580495073078,-0.291805321135922,0.214132348484277,0.224727547656406,0.313949100443995,0.314841578886823,0.427561952122412
0,0.12,"Plants",1,-1.25158415924932,-1.19645002447417,-0.742062639213612,-0.73760748287351,-0.255594031042862,0.222426033744054,0.23210733932274,0.322553266121993,0.323527542775385,0.436447099739467
0,0.13,"Plants",1,-1.20297419726387,-1.15016774759809,-0.699827438621847,-0.697634470673942,-0.219619433665085,0.230946545952512,0.240458444600855,0.331850488021123,0.332336904635207,0.445314766445057
0,0.14,"Plants",1,-1.15436423527843,-1.11105464358646,-0.661345424489877,-0.657661458474375,-0.182579720646082,0.239692840715175,0.247674322681986,0.340437445391368,0.341265127945939,0.454481447730269
0,0.15,"Plants",1,-1.10575427329298,-1.07072070252435,-0.618564426886785,-0.617688446274807,-0.151788670641764,0.248663270290576,0.255266050643129,0.350108020486563,0.350307360613826,0.462125522797933
0,0.16,"Plants",1,-1.05714431130754,-1.02886689867682,-0.57553372226334,-0.577715434075239,-0.124409948173611,0.257855558622078,0.263303838456746,0.359960930303948,0.35945844149484,0.468937567559294
0,0.17,"Plants",1,-1.00853434932209,-0.987023216416628,-0.536880668572629,-0.537742421875672,-0.0926252525052725,0.267266778900675,0.271500448947697,0.368913516145994,0.368712908575272,0.476860228360405
0,0.18,"Plants",1,-0.959924387336646,-0.943723074097627,-0.498219904515054,-0.497769409676104,-0.0538106150441158,0.27689333404593,0.280148912792465,0.377959088945808,0.378065008814192,0.48655059140481
0,0.19,"Plants",1,-0.911314425351201,-0.903668519404927,-0.457642388414326,-0.457796397476537,-0.0216443018423056,0.286730940487306,0.288297199311157,0.387545263660924,0.387508709637556,0.494589135776021
0,0.2,"Plants",1,-0.862704463365756,-0.859610720007219,-0.417329482920426,-0.417823385276969,0.0166813005166475,0.296774615616602,0.297420683818088,0.3971559576848,0.397037712058717,0.504170228426952
0,0.21,"Plants",1,-0.81409450138031,-0.812579065364758,-0.377823210192001,-0.377850373077401,0.0518100624432081,0.307018669263732,0.307341184969962,0.406652019396171,0.406645465384626,0.51294961903733
0,0.22,"Plants",1,-0.765484539394865,-0.76460379369445,-0.339234380679119,-0.337877360877834,0.0923486484713962,0.317456699522352,0.317647568363873,0.415995467130705,0.416325183451563,0.523070768297268
0,0.23,"Plants",1,-0.71687457740942,-0.719816478736285,-0.297429740554127,-0.297904348678266,0.137070649151074,0.328081593218709,0.327433396845775,0.426185924370905,0.426069862318817,0.534214110128477
0,0.24,"Plants",1,-0.668264615423974,-0.677396170444375,-0.254754437577592,-0.257931336478698,0.178212016690073,0.338885531276622,0.336842697922165,0.436653618019411,0.435872299333679,0.544435462286169
0,0.25,"Plants",1,-0.619654653438529,-0.63979318725849,-0.21659384612284,-0.217958324279131,0.216961038472069,0.349859999183991,0.345293291192618,0.446062238490162,0.445725113466649,0.554028489533073
0,0.26,"Plants",1,-0.571044691453084,-0.593987504834707,-0.1776404490397,-0.177985312079563,0.249027536229404,0.360995802711994,0.355720459479686,0.455706304656926,0.455620766802064,0.561937129953073
0,0.27,"Plants",1,-0.522434729467638,-0.552574835192466,-0.138532864844194,-0.138012299879995,0.291761923271709,0.37228308897799,0.36526723412492,0.465422065892088,0.465551587056678,0.57242742609849
0,0.28,"Plants",1,-0.473824767482193,-0.512526879922279,-0.0971819984274063,-0.0980392876804277,0.329225392907089,0.383711372877722,0.374601352959611,0.475723603599852,0.475509790987319,0.581570891076211
0,0.29,"Plants",1,-0.425214805496748,-0.467071876894472,-0.057114561981841,-0.0580662754808603,0.36845708741822,0.395269568843065,0.385309524813286,0.485725239736314,0.485487508538695,0.591086103813669
0,0.3,"Plants",1,-0.376604843511303,-0.421554786210922,-0.0156062073173168,-0.0180932632812926,0.40408206512175,0.406946027809164,0.396144763376187,0.496098527355193,0.495476807574021,0.599668023822445
0,0.31,"Plants",1,-0.327994881525857,-0.383866486664035,0.0245177587858822,0.0218797489182751,0.445674249427342,0.418728579201046,0.405194687012339,0.506129132670607,0.50546971902443,0.60961025713079
0,0.32,"Plants",1,-0.279384919540412,-0.343977430064638,0.0656438057949278,0.0618527611178428,0.481842285393018,0.430604577676008,0.41484363644488,0.516405060938462,0.515458262288319,0.618182809166186
0,0.33,"Plants",1,-0.230774957554967,-0.309533226299026,0.105125717553839,0.10182577331741,0.524337916101605,0.442560954285857,0.423228677120519,0.526257252188826,0.525434470708855,0.628161555430051
0,0.34,"Plants",1,-0.182164995569521,-0.274875588935242,0.144242103921863,0.141798785516978,0.570950268164151,0.454584271654118,0.431710538843743,0.535998133495205,0.535390416956972,0.638982415642444
